x,y,z,pca_id,cluster
2.12147619220963,-0.197316141893703,0.0409882700707932,73-14455-01,10
1.8425038428351,-0.0680147458645318,-0.144544275524106,73-14456-01,10
1.84261397449291,-0.0680065718800978,-0.144705621479574,73-14457-01,10
2.48221633426902,-0.0801422097581387,0.337165000167084,73-14458-01,10
2.48221643679518,-0.0801414472564008,0.337164646764825,73-14458-02,10
2.49675779214616,-0.106921549220371,0.337061865749644,73-14459-01,10
2.49675789467233,-0.106920786718633,0.337061512347385,73-14459-02,10
2.48234812777717,-0.0805264114619072,0.337206212157988,73-14460-01,10
2.48234823030333,-0.0805256489601693,0.337205858755729,73-14460-02,10
2.49671302762043,-0.106910373580768,0.337014422661978,73-14461-01,10
2.49671313014659,-0.10690961107903,0.337014069259719,73-14461-02,10
2.49673347781939,-0.107266171891653,0.336954580810028,73-14462-01,10
2.49673358034555,-0.107265409389915,0.336954227407769,73-14462-02,10
5.0040459309428,0.113727336118454,-0.293236413980672,73-14464-01,8
9.5259972123811,0.507384129743162,-0.96747295002973,73-14466-09,4
6.55910158942807,0.136340852123368,0.699625562630319,73-14467-01,3
5.80524959394883,0.284292713966361,0.0195587621960487,73-14468-01,3
0.174693005020035,0.00434044874308826,0.0967361743510322,73-14469-01,7
3.83061337232098,-0.526048788263532,-0.71304204527146,73-14470-01,8
3.71528860454747,-0.362484894387038,-0.714982136427143,73-14470-02,8
2.59448679671512,0.171695177782137,0.0981256849453404,73-14471-01,10
0.266127879034654,0.0207310500223979,0.104624267747955,73-14472-01,7
4.01913962838374,0.300477861814232,0.0179748967869854,73-14473-01,8
2.65554828982338,0.249090618513337,0.490086102385821,73-14474-01,10
2.78632022734844,0.268120258680128,0.404826696993406,73-14474-02,10
3.15526963750466,-0.172809022438153,0.269028853453343,73-14474-03,8
3.20371952269969,-0.177843481257288,0.298941464109182,73-14474-04,8
3.21696789718956,-0.265276373660442,0.425510497016148,73-14476-01,8
3.63859093615536,-0.285542087135973,0.349610095582144,73-14476-02,8
3.71970436621825,-0.283513546320393,0.371277621436558,73-14476-03,8
1.60316704398263,0.00589936141440636,0.359900283018545,73-14477-01,10
9.9544954952955,-0.288624694483877,-2.03732580691574,73-14478-01,4
4.43673402407704,0.258670609522544,-0.452604341263057,73-14479-01,8
3.22562689344819,-0.578383315436883,1.25952198687136,73-14480-03,8
4.18693790191104,-0.400615115288995,1.88612590278245,73-14481-05,8
4.49623372069131,-0.530010973571182,2.08848413723002,73-14482-05,8
2.64962192999034,-1.53972411615881,-0.641645315151825,73-14483-01,10
2.65005468712477,0.279876252747932,-0.109758922848504,73-14484-01,10
3.52758366850611,0.278701565491973,0.189531208355149,73-14485-01,8
2.07456919593153,-0.970041427742561,-0.713296413785694,73-14486-01,10
6.62077570407914,0.454994432526323,-0.658331536571158,73-14487-01,3
7.54479179482985,0.257783954352559,-1.86225692590277,73-14488-03,4
6.18400019983758,0.292152499124664,-1.74235079428361,73-14494-05,3
2.27865196931417,0.193562423495879,0.0993989469980162,73-14495-02,10
0.0609430865922707,0.00877734071207354,-0.0208455039002186,73-14496-04,7
5.53496840553783,0.168006101008241,-0.616570715286685,73-14497-01,3
0.172818925155129,7.39979709677113e-05,0.022348647944709,73-14500-01,7
0.039762845358811,-0.0324726573751891,-0.053495384473436,73-14501-02,7
4.46963702168781,0.290542176512771,0.115223171160799,73-14503-06,8
4.48275828021117,0.161513217978296,0.135482845029064,73-14503-07,8
4.30680265710635,0.00163737821630356,0.264454139637478,73-14504-06,8
4.38099286795363,-0.12447532710423,0.325885873585707,73-14504-07,8
4.30693102549365,0.00165729783653692,0.264392628102633,73-14505-06,8
4.38112123634094,-0.124455407483996,0.325824362050862,73-14505-07,8
4.3067783464756,0.00176311929690152,0.264745745710862,73-14506-06,8
4.38096855732289,-0.124349586023632,0.326177479659091,73-14506-07,8
1.12028863594988,0.16605158528037,0.000177943577112489,73-14507-01,13
3.72421803556355,0.388425581892361,0.13313975720209,73-14508-04,8
3.72423175118685,0.388436044881339,0.133181440608203,73-14508-05,8
3.31828335129285,-0.234531924467502,0.681160259527216,73-14509-02,8
1.50851884787922,0.00463374344843526,0.389870937769697,73-14510-02,10
5.31826765353754,0.495173659408532,0.190840681522159,73-14511-03,3
7.48568303947898,-0.00695245154288112,1.48855847551493,73-14512-08,3
1.05125749571671,-0.350272930972808,0.170427824182131,73-14514-02,13
0.247185109802261,-0.100615762009445,0.0543824414290815,73-14515-02,13
0.0206200203579717,-0.00826478055832693,-0.031467692021712,73-14516-01,7
0.0206714787211304,-0.00829775525264362,-0.0316038503883421,73-14517-01,7
1.58960118840492,-0.0110287301641004,0.0171904225878104,73-14518-03,10
0.291832089096461,-0.0450844134618712,0.0343842501694354,73-14520-01,13
4.07676149970454,0.36950106820036,0.0833721696779263,73-14521-02,8
0.828914905001963,-3.13363128340816,-0.485453233158801,73-14523-01,14
0.80161093741953,-3.27081291299041,-0.428280255764875,73-14525-01,14
0.324871773479823,-0.0616635197199621,-0.0883751007107541,73-14526-01,13
0.324871764877445,-0.0616635653106192,-0.0883749456868372,73-14526-02,13
8.81128821174381,0.537186355534156,-1.43339103651734,73-14527-05,4
4.5380469992729,0.263015611489117,-0.547831773522419,73-14531-01,8
1.48941254951066,-0.367600538256884,-0.376448533041651,73-14534-01,10
1.28672817659554,-0.372652716791948,-0.414248985345799,73-14534-02,10
1.55220769037302,0.0381694694314085,-0.116338491070596,73-14535-01,10
1.66631267060703,0.201600832333158,-0.0274972575992985,73-14536-01,10
1.59795582218864,0.235779523703242,-0.0183080665524338,73-14537-01,10
1.51788433567028,0.0439961556080204,-0.0584652807829599,73-14538-01,10
1.63212811560069,0.248781029857892,-0.00559330286672722,73-14539-01,10
1.58441870937635,0.237140112109565,-0.0180321142376049,73-14540-01,10
5.84041124035326,-0.157184597561034,0.0721933986638235,73-14543-03,3
10.453658317807,0.708424061567244,-5.64129967812976,73-14544-02,2
10.5014984115114,0.753853489191939,-5.70351429557371,73-14544-04,2
9.8387255969835,0.824110865532941,-6.595210754442,73-14545-02,2
10.0023035841644,0.850184112035721,-6.52084711258395,73-14545-08,2
1.07972982749104,-0.114596119962084,-0.125780121522462,73-14547-02,13
0.166287965528402,-0.259776121338369,0.0782673064357094,73-14559-01,13
0.667826714509062,-0.214555778385842,0.138223567536522,73-14559-03,13
0.668312219268554,-0.214650558511586,0.138223059447971,73-14559-04,13
4.59022103153164,0.218108870420737,-0.195425737777909,73-14560-01,8
4.59022103153164,0.218108870420737,-0.195425737777909,73-14560-02,8
1.50851884139011,0.00463370180171043,0.389870974651245,73-14561-02,10
4.28608492577362,0.344200263056134,-0.143943538257676,73-14562-01,8
4.35540842371751,0.410155088457247,0.089110079348997,73-14563-01,8
4.35524585018644,0.410121755714298,0.0891071600031915,73-14563-02,8
4.28595396701775,0.344215605435463,-0.14388458363916,73-14564-01,8
4.35538686321625,0.410149975937597,0.0891009302715641,73-14565-01,8
4.35522428968519,0.410116643194649,0.0890980109257586,73-14565-02,8
2.58390397129403,0.116024071532949,-0.0225568878754332,73-14566-01,10
0.298003349383962,0.0499317278434449,0.0478777864859016,73-14567-01,7
0.955693523114667,-0.0605271196468327,-0.093386001550209,73-14570-01,13
0.955693523114667,-0.0605271196468327,-0.093386001550209,73-14570-02,13
0.89558195806884,0.0582638265696186,0.0737889769872122,73-14572-02,13
4.60510139032099,0.480365552494134,-0.157828699245076,73-14574-02,8
3.78549325656247,0.103452723034898,-0.286240292540222,73-14576-01,8
4.27614326998714,-0.329054563349732,-0.257206176805239,73-14576-03,8
4.90383002332152e-05,-5.7658309057587e-06,-1.46816430047847e-05,73-14577-01,7
-4.40968912037316e-09,1.30911340662627e-07,1.21050122175942e-06,73-14578-01,7
1.06674068156527e-08,4.97030454376159e-07,-3.58465011028926e-08,73-14579-01,7
4.88432345475845e-05,-6.46343980352574e-06,-1.57139715940602e-05,73-14580-01,7
3.31828334538368,-0.234531988614719,0.681160287449566,73-14582-02,8
0.126075075891545,0.010711713501634,0.0123505374425748,73-14585-01,7
0.280091722267849,-0.210567249327587,-0.0758615376395679,73-14586-04,13
5.31925205834063,0.495630171690548,0.19193226920272,73-14588-03,3
3.49454344369281,0.0803084651054017,0.565296430298759,73-14594-02,8
1.09726717205953,-0.0437561693303407,0.138856492580295,73-14595-01,13
3.58931815435097,-0.0936746673066728,0.56254740990963,73-14596-03,8
0.560296454494004,-0.651749985944317,-0.0806903864061188,73-14597-03,13
6.8148106444105,-0.255556256257023,-0.0968696278442017,73-14598-04,3
6.51360029018943,0.416793032727243,-0.691165628156977,73-14599-04,3
0.0143749511616793,-0.143034990088706,0.0100030196476014,73-14600-01,7
8.30448589213329,-1.9514144312943,-2.27502788309242,73-14603-01,4
8.36928615265186,-1.93733355985057,-2.22607746308065,73-14603-02,4
0.287891304894899,-0.332724802073025,-0.0611535099426988,73-14605-05,13
4.54433838358013,0.443471568814528,-0.383060540308076,73-14606-05,8
6.58712885501118,0.646152949966535,-0.104925369562739,73-14607-06,3
6.47357596771448,0.671931920478938,-0.202670600030279,73-14607-07,3
10.0106466143412,0.571288769002382,-2.48167834186168,73-14608-01,4
10.0772408706304,0.78169672932375,-1.98600457260013,73-14608-05,4
10.0773304486626,0.781704362932755,-1.98609379434315,73-14608-06,4
9.84581026781555,0.739905212026876,-1.9065805057838,73-14609-01,4
8.81688648864098,0.79402266346375,-1.33655992322055,73-14609-05,4
0.0721455960830861,-0.448948107805082,-0.0328127986028886,73-1461-02E1,13
0.0720418799501134,-0.447729951942797,-0.0317861759523958,73-1461-03E5,13
10.0148469356507,-0.455791651983488,-2.72221741350643,73-14610-01,4
9.75253393664607,0.46372395807982,-1.97779191241351,73-14610-02,4
9.83524677423106,0.661184563010911,-1.81060728909513,73-14610-04,4
0.955711541801065,-0.060532947190433,-0.0934033924832167,73-14611-01,13
0.955711541801065,-0.060532947190433,-0.0934033924832167,73-14611-02,13
0.955711612019039,-0.0605327534921777,-0.0934044735077407,73-14612-01,13
0.955711612019039,-0.0605327534921777,-0.0934044735077407,73-14612-02,13
0.955711610386761,-0.0605330593553399,-0.0934042136221445,73-14613-01,13
0.955711610386761,-0.0605330593553399,-0.0934042136221445,73-14613-02,13
3.00598295154419,0.224934411860791,-0.251973567654753,73-14615-01,10
3.03550697547785,0.233507463032798,-0.236382759918284,73-14616-02,10
2.76768007400412,0.206441585271899,-0.154538325324,73-14617-02,10
0.0853975623343656,-0.455718009087016,-0.0726741581146118,73-1462-02E1,13
0.0852886291077875,-0.454481671552079,-0.0715994415251858,73-1462-03E5,13
5.5165174305768,0.609018993635868,0.416855247657783,73-14620-01,3
2.909922265802,0.248516971306811,-0.142178634137039,73-14621-02,10
4.28453588030852,0.286002124322767,-0.247173841827097,73-14623-01,8
4.33250215813777,0.395334336236723,0.000411301929232407,73-14623-03,8
4.33250215813777,0.395334336236723,0.000411301929232407,73-14623-04,8
0.0207237873864955,0.0021727982635307,-0.0474607383835683,73-14626-03,7
0.260879004826188,-0.403667712680516,-0.0430500812273219,73-14627-01,13
3.33599327791157,0.190947966573306,-0.129306115997511,73-14628-02,8
9.19067120517491,0.863735259473348,-0.972978859581431,73-14629-01,4
0.0721455960830861,-0.448948107805082,-0.0328127986028886,73-1463-02E1,13
0.0720418799501134,-0.447729951942797,-0.0317861759523958,73-1463-03E6,13
4.88608373371612,0.406545189558404,-0.267454480362192,73-14630-01,8
4.77016098967117,-3.41952261050448,-3.04015749433968,73-14631-01,6
6.11004605473504,0.19872503290534,0.00778869188399323,73-14633-05,3
0.831375932706105,-0.125611865497011,0.14057190169035,73-14637-01,13
3.8313896622224,-0.526060994616371,-0.713205875146762,73-14639-01,8
3.71634127847462,-0.362353343319352,-0.715314117331181,73-14639-02,8
0.0853975623343656,-0.455718009087016,-0.0726741581146118,73-1464-02E1,13
0.0852886291077875,-0.454481671552079,-0.0715994415251858,73-1464-03E6,13
3.50605420167256,0.208500465000534,-0.148871188917496,73-14641-03,8
0.134203350104331,-0.156086296628242,-0.0225887737589078,73-14642-01,13
0.134203238742251,-0.156087188619093,-0.0225902797520339,73-14642-02,13
1.50237504662934,-0.181930399855531,0.123624839097648,73-14644-01,10
7.59935208810243,-0.711571605083174,-2.02813555480653,73-14645-05,4
3.99828407931697,0.380054396319438,1.33699451472091,73-14647-01,8
2.04473861807287,0.246469628395692,-0.0234761943251642,73-14650-04,10
6.07203678796782,0.761195366205477,-0.147255039986292,73-14651-07,3
7.47786332826756,-2.34753238803771,-1.98178315853414,73-14653-01,6
8.08964553050861,-0.489132484092205,-1.65654148000211,73-14654-01,4
6.32498566496755,-0.196045170132755,-1.39150539693939,73-14655-01,3
5.69924332552996,0.184467418412353,-0.229409807063149,73-14656-01,3
5.61311395099442,0.186340823023229,-0.278796761599086,73-14656-02,3
7.86426123279806,-1.3060706559988,-0.56213190422605,73-14657-02,4
2.19764061059547,0.12976806252235,-0.0823156060767224,73-14658-02,10
9.96324980890788,0.61928442030879,-0.886571367008022,73-14659-13,4
9.95471920422991,0.625219187137173,-0.86392013012116,73-14659-15,4
9.94892238352216,0.624818122051976,-0.86884024834222,73-14659-16,4
6.26682150199118,0.673796435253194,-0.444737481574495,73-14660-10,3
6.26682150199118,0.673796435253194,-0.444737481574495,73-14660-13,3
6.17556302237565,0.66214516163421,-0.425469059273401,73-14660-15,3
6.170207864212,0.661893304495328,-0.430754889156275,73-14660-16,3
6.79918951376486,0.668264583167501,-0.211833577074076,73-14661-06,3
5.8340689044479,0.604933784568273,-0.130363059146645,73-14662-03,3
10.5912802492085,0.785763297384253,-5.9733052099424,73-14663-05,2
9.23658239420426,0.602778398843925,-0.414518523069766,73-14664-04,4
9.23658251243859,0.60277901268816,-0.414518559087706,73-14664-05,4
4.02698317397993,0.132929766176113,0.659302886087849,73-14665-01,8
3.80329268695393,-0.786319513220113,0.467106539670096,73-14666-01,8
4.71593640528673,-3.01798288592014,-2.94360917511539,73-14668-02,6
4.71593640528673,-3.01798288592014,-2.94360917511539,73-14668-03,6
4.8211151748231,0.358002222453621,0.0198387003301762,73-14669-01,8
4.84743904602129,0.363693353652345,0.00676274704316164,73-14670-01,8
3.72385662921863,0.38841063382991,0.136346485540239,73-14671-04,8
3.72382028032657,0.388380741356273,0.136360657954805,73-14671-05,8
1.68957822823305,0.186596789841619,-0.0125228425389955,73-14672-02,10
1.83888866652483,0.133674788523419,-0.0169966405224828,73-14672-06,10
5.82652629483143,0.00240475941427195,-0.370038103886481,73-14673-02,3
3.83015359315957,-0.394122615819285,-0.00516474343215597,73-14674-03,8
3.8301535883201,-0.394122603916263,-0.00516475107451292,73-14675-03,8
4.52083595854841,-0.31803150621129,-0.0479317012220425,73-14676-02,8
4.00495063046902,-0.185109349614516,-0.129609745818581,73-14677-02,8
2.67174422502293,0.0220703458149616,0.440969821289441,73-14678-01,10
4.00495062490126,-0.185109373801182,-0.129609599217872,73-14679-02,8
5.83536049547116,-0.0022553785436692,-0.422828875063631,73-14680-02,3
2.45517500900573,0.204046689852263,-0.308347938802513,73-14681-01,10
0.363085073457785,-0.164635734711936,0.0552003445946202,73-14682-01,13
6.35353939698022,0.0525852596581061,-0.210037262353405,73-14683-02,3
0.132794392318665,-0.104364426150335,0.0552880919160027,73-14684-01,7
0.132372849601923,-0.104478417324495,0.0553656383156638,73-14684-02,7
0.132372868903728,-0.104478396740325,0.0553665173215414,73-14684-03,7
8.3671633120516,-0.6548686973506,-1.92886035883149,73-14685-01,4
7.02483517999953,-0.585506110663412,-1.69681095328707,73-14686-01,3
7.11095340077382,0.483912857686753,-1.73545928948393,73-14687-01,3
9.04848631825337,0.871148241347594,-1.14420781630293,73-14688-02,4
9.04404455795478,0.841408882818343,-1.09957889866065,73-14688-04,4
7.78791376312969,0.942891338031689,-0.486226839181753,73-14689-12,4
7.96309366715329,-1.12822516932667,-1.57295180835033,73-14691-02,4
1.52510658617147,0.0316950132839175,0.392263169946545,73-14696-02,10
1.53888304546968,0.0352789470578725,0.389490468998075,73-14696-03,10
5.19033628710883,0.587533575714029,-0.138983793613045,73-14697-02,3
5.85761960667661,0.77934566656788,-0.0616637872989673,73-14697-04,3
8.31077549073001,0.904475412956861,-0.874870375641054,73-14698-02,4
3.72418304214965,0.0495483023130485,-0.746231429759842,73-14700-01,8
0.200291773662202,-0.569272555541491,-0.182398443934517,73-14707-01,13
0.0931066446499435,-0.586090035833687,-0.0805179813784597,73-14709-01,13
2.86246521522521,-0.00688479270784131,0.0390414412043983,73-14710-01,10
2.77377512207724,0.00393513271975462,0.0480186702362932,73-14710-02,10
0.082404275786422,-0.120495058496953,-0.023979903517422,73-14711-01,7
0.133864084959873,-0.153841848510723,-0.0228397802099214,73-14712-03,13
0.133667417605214,-0.153821336422508,-0.0227331447196097,73-14713-03,13
0.603187861506929,0.0363035567069145,0.124708915379336,73-14714-01,13
3.31093699937457,-0.0325367879757734,0.656685817932247,73-14715-02,8
3.31093699937457,-0.0325367879757734,0.656685817932247,73-14715-03,8
7.45953562436187,-0.0033705519880242,1.50276166263513,73-14719-07,3
7.03621555882039,0.00246154374711154,1.36532085736726,73-14720-07,3
7.03621555730585,0.00246152845508744,1.36532082033801,73-14720-08,3
0.505948664393427,-0.352886516897206,-0.579991079894032,73-14721-01,13
0.524759394717526,-0.40300500309931,-0.531379977095718,73-14722-01,13
7.01000129075471,0.0060448388634439,1.3795096688561,73-14723-07,3
0.70849549008033,-0.38944241260949,-0.712825429567586,73-14725-01,13
7.0624315404272,0.441773072976858,-0.786371342286049,73-14734-01,3
1.11241432410092,0.00116544913951353,-0.221518797413578,73-14735-02,13
5.86637662443361,0.424795443707162,-0.399849161184336,73-14739-02,3
5.91472815269999,0.44758848799997,-0.305369627575043,73-14739-05,3
5.91504591054345,0.447769815131547,-0.306553889707157,73-14739-06,3
7.55090172248002,0.453738691313289,-0.883449256557397,73-14740-02,4
7.41431803465022,0.453565277027736,-0.774314096346104,73-14740-03,3
0.518487205147974,0.0752114082911313,-0.0907087315833983,73-14742-01,13
0.44592956696847,0.0649191746288189,-0.0512661333469743,73-14743-01,13
1.78911844739883,0.224559060228612,0.0280792314660594,73-14744-01,10
2.47781989859542,0.0287453934239956,0.702134126904081,73-14746-01,10
2.47781989547901,0.0287453954920109,0.702134151016268,73-14746-02,10
1.42828458200047,-0.0357432662750986,-0.0766783044673751,73-14747-02,10
1.49677366079681,-0.0339328204552838,0.0170427847149233,73-14747-03,10
6.72676381499724,0.581718740133869,-0.692893061800586,73-14748-01,3
6.36926407212228,0.623615418809246,-0.418667919794309,73-14748-02,3
0.441646387729264,-1.9314433330534,-0.13806302086443,73-14749-01,12
5.15050031386344,0.349648373434855,-0.678824269743577,73-14750-02,3
5.17883689072287,0.348853710697991,-0.758522275472639,73-14750-03,3
4.46691594805556,0.260345390606525,-0.379665190544637,73-14751-05,8
3.06629276224975,-0.105603671039215,0.100517863533376,73-14753-02,10
6.95634948139025,0.26044206096598,0.0412423643094239,73-14756-02,3
6.29172314695064,0.243668010376567,-0.444695523379648,73-14757-02,3
8.74748360172854,0.38115644104449,-1.09921413714292,73-14758-03,4
8.74748360172854,0.38115644104449,-1.09921413714292,73-14758-04,4
7.02210962922002,0.443761959936013,-0.745908774855501,73-14759-01,3
8.80875357861948,0.380085069502026,-1.16335264757452,73-14760-03,4
8.80875357861948,0.380085069502026,-1.16335264757452,73-14760-04,4
6.88463354928336,0.469780840041413,-0.5929980265936,73-14761-01,3
0.354668947087192,-0.212888759685521,-0.00866540756943713,73-14766-03,13
1.41451388382774,0.0299061551974468,0.378002432444222,73-14772-01,10
8.11175969911777,0.26635022443406,-1.36676910004506,73-14775-05,4
0.370460538056835,-0.253301647681801,0.058391540504429,73-14780-01,13
7.08862348624315,0.525423565850302,-1.63002906771587,73-14781-01,3
4.26536858097135,0.503572266494129,-0.308154781807982,73-14782-05,8
0.142285142453604,0.0238444937080433,0.110299068604398,73-14783-02,7
10.0076062030172,0.643627388106425,-2.14988887178809,73-14786-07,4
1.97382375383612,0.144872732636924,0.624145905591237,73-14790-01,10
1.72054600871564,0.216308969472298,-0.0657218549570274,73-14791-01,10
0.0589882507196306,0.0111878760795731,0.0669652238383639,73-14792-03,7
0.016304324941812,-0.0116216732635726,-0.0208329719232976,73-14793-01,7
0.322875130014313,-0.23449241733684,-0.0566146441944193,73-14795-05,13
2.35947096440683,-0.503792433463585,-0.19776675686154,73-14796-01,10
7.26639969082334,0.421771635603731,-0.884757419467693,73-14797-02,3
7.00320032654716,0.466333177334311,-0.708344982128104,73-14797-05,3
0.606776095624469,-0.0620477721201945,0.180510783690647,73-14799-03,13
4.30107823832398,0.330279533261149,-0.370128794098319,73-14800-02,8
4.30099356029494,0.330253335400065,-0.370006031278585,73-14800-03,8
3.26031292697202,0.0893776998074183,0.214133332047146,73-14801-02,8
4.1166531273095,0.138495787415713,0.492256862556392,73-14807-02,8
1.80259645264743,-0.250042660487387,0.0865001383584837,73-14809-01,10
1.7932385082193,-0.212067872749729,0.0798159432470221,73-14810-01,10
1.79969470475609,-0.238646626706097,0.0839769702089102,73-14811-01,10
1.66169203665026,0.144610573532412,0.225803891998565,73-14812-01,10
6.31207072221824,-0.44445874653858,1.41831765567112,73-14813-04,3
6.45574540050864,0.368919938190369,1.7489903917101,73-14814-04,3
0.400484036506985,-0.0301979709346053,-0.187938476938131,73-14816-02,13
0.276422962507251,-0.0915814284776627,-0.248562879734778,73-14818-02,13
2.27571630348909,0.155321759436541,-0.0492770987147897,73-14819-02,10
1.21940777945178,0.176552121745974,-0.0469853791440291,73-14822-01,10
8.92966520842403,0.5342109580747,-0.644189813771719,73-14823-02,4
8.87611562339419,0.578103861094116,-0.434643364578687,73-14823-04,4
8.87611574162852,0.578104474938351,-0.434643400596627,73-14823-05,4
6.28922815197499,0.568640916043949,-0.602403459339753,73-14825-01,3
0.0306747208721793,0.00685164602568566,-0.0811603902591351,73-14826-02,7
4.93451920178275,0.154556481478653,-2.64312557071584,73-14827-02,8
0.31066774016391,-0.00406559203825634,-0.0519116091647916,73-14828-01,13
3.80124678766295,0.409912868420186,-0.362750827408791,73-14832-02,8
0.318624480579582,-0.0790252890565678,0.0575200879472408,73-14833-01,13
0.133929903870473,-0.153659435170628,-0.0227950535135497,73-14838-03,13
9.14993483280063,0.184968862242856,-5.724229650452,73-14839-04,2
2.93751299614463,0.222872962607797,0.082450259749469,73-14840-01,10
5.18110438835025,0.379865633027163,-0.090774604476893,73-14841-01,3
5.47708595453075,0.77614417082586,-0.273155386267356,73-14845-06,3
0.0689226479343395,0.0108479249863321,0.0593481150598557,73-14846-02,7
0.186426731005466,0.0300922938702774,0.0344880838527725,73-14847-04,7
7.11243584375858,0.766623914806733,-0.542108220029001,73-14850-07,3
3.1901029773877,-0.0938635630548382,0.0786222618796559,73-14852-01,8
3.09169543889145,-0.329180185084804,0.11514944524988,73-14852-03,10
0.0194634681496125,-0.00104327422564563,-0.0133285958173469,73-14854-01,7
1.54342414597085,-0.0756506585271123,0.276675448126406,73-14855-02,10
1.41992170939467,-0.975264214377296,-0.534439171903159,73-14857-01,5
0.455962132621724,-0.182324059198296,0.00731572487825182,73-14862-01,13
0.165839842673194,-0.239394750616389,-0.038422445620649,73-14863-01,13
8.76842238377351,0.234211587246259,-0.20216097941431,73-14864-08,4
8.76842239168289,0.234211690928121,-0.202160828498619,73-14865-08,4
6.98278155027478,0.848368319313604,7.47749620973867,73-14866-01,11
0.229852903088606,-0.585029976377616,-0.0246367540023075,73-14870-01,13
0.229879920776808,-0.585022308486484,-0.0245667057353557,73-14871-01,13
4.53474530039929,-0.458048571367621,0.425648387023244,73-14874-02,8
4.10010531026322,-0.0350301505454852,0.452205795236444,73-14874-03,8
0.821180322417144,0.0673761363310418,-0.0132783164363496,73-14875-01,13
2.703195442933,0.0637535672199752,-0.0525121498029987,73-14876-02,10
0.00154260646265052,-0.0113779858051327,0.00236617624972416,73-14877-01,7
0.00154260646265052,-0.0113779858051327,0.00236617624972416,73-14877-02,7
5.25724990953365,0.37680501498687,-0.35921982852684,73-14878-04,3
5.24466435962535,0.201327866949068,-0.563662836103077,73-14879-01,3
5.95365133643622,-0.104493161741496,-0.419436033464453,73-14880-01,3
2.09762885822132,0.121535013089083,-0.0716110011873845,73-14881-01,10
0.334689533090369,-0.301182542694607,-0.0392902151606405,73-14883-01,13
0.334684261340602,-0.301160719295564,-0.0392828072644215,73-14883-02,13
0.126958440788902,-0.247349197758563,-0.0377739267522503,73-14884-01,13
6.37851957390566,0.339912240021134,-1.58072065329451,73-14885-02,3
6.37954239419903,0.339815350264151,-1.58264122993311,73-14885-03,3
6.32053183147316,0.331680919004923,-1.56629242689211,73-14886-02,3
6.35368147125617,0.338891194418537,-1.59583004696127,73-14886-03,3
5.39402989178549,0.110010165420727,-0.197168166936762,73-14888-01,3
3.62647358116477,-0.471458662772132,-0.344016695813808,73-14889-01,8
3.53686471182694,-0.469580630630711,-0.382798540530109,73-14890-01,8
8.68681004407694,-0.487723165988069,-1.61190854885388,73-14891-03,4
3.28259476377585,0.27532733578283,-0.994919071289916,73-14892-02,8
0.00092051311803293,7.78438414733364e-05,-0.00104639159906351,73-14893-01,7
5.91425967308014,0.285721373547113,3.02975405842588,73-14895-02,3
5.53724441581813,0.305631148769486,2.64925590513031,73-14896-02,3
7.10171584441515,0.271695657860099,-0.400369574316505,73-14898-04,3
0.0208100337835862,-0.0629171152497438,0.00266088159799782,73-14899-01,7
4.65693138840617,0.278400700781209,0.11975244137086,73-14900-01,8
4.65693139697335,0.278400728843642,0.11975237419252,73-14901-01,8
2.95882299091291,0.205157645127061,-0.279696317749437,73-14902-02,10
3.35961743060884,-2.31026218972668,-2.45873427362056,73-14903-01,6
9.58858835982529,-0.863238111021905,-1.56229566551839,73-14904-03,4
0.386837433659828,0.0162109208823582,0.0239918946780295,73-14905-01,13
5.17467725068019,0.131694843566417,-0.385698723455104,73-14906-02,8
1.82220745319515,0.0412533668096426,-0.603834802349748,73-14907-03,10
0.328870654303495,-0.293004659212597,-0.039275213989858,73-14908-01,13
0.493439635164403,0.0410504727178959,0.0729370781207385,73-14909-02,13
5.91645247656249,0.459420952132081,6.00379447609582,73-14910-08,11
5.76547708534881,0.314892153377413,-0.436031941081464,73-14911-05,3
2.19984041822726,0.276550109250641,0.026343946108777,73-14912-03,10
10.4807044781566,0.870090260888812,-1.86346619907001,73-14915-08,4
8.54688984104064,0.499596672830767,0.0699516440495098,73-14916-02,4
8.58197591064066,0.756142381776478,0.0426672059282855,73-14916-03,4
8.41035843306308,0.752010121861179,-0.0218975047046652,73-14916-06,4
9.97935829921839,-0.336583675381015,-6.34442007481947,73-14917-01,2
0.24345113196853,-1.04852793625792,-0.0446387618997753,73-14919-01,5
0.51624556225725,0.0382426423364066,-0.0846976222553615,73-14920-01,13
5.7686030913456e-05,-0.000978649216215179,0.000202367944988083,73-14921-01,7
0.413920160791693,0.0355905399012227,0.0491090702446743,73-14922-01,13
1.74171647572917,0.199777487630765,-0.0918073107940484,73-14923-01,10
6.31196619887071,-0.444399700147083,1.41820609251427,73-14924-04,3
8.5295090751594,0.501885195133419,-1.28009039363832,73-14925-01,4
8.52950910100762,0.501885274392663,-1.28009049575696,73-14926-01,4
7.85283707843986,-1.39524610820102,-1.15521925597505,73-14927-03,4
5.91425967452361,0.285721467589862,3.02975446703964,73-14931-02,3
5.9173673434292,0.286869317287938,3.04197931989087,73-14932-02,3
5.54034964786043,0.306786975792515,2.66147668314578,73-14933-02,3
5.53477887675872,0.304797814474166,2.63816273386434,73-14934-02,3
5.53477889690897,0.304797795790471,2.63816301422743,73-14935-02,3
1.85687899148443,-0.483576297160153,0.00790035445183705,73-14936-01,10
3.61522332867784,0.00163303468407453,0.66205707886846,73-14938-04,8
